@RELATION note-complete

@ATTRIBUTE attribute_0 REAL
@ATTRIBUTE attribute_1 REAL
@ATTRIBUTE attribute_2 REAL
@ATTRIBUTE attribute_3 REAL
@ATTRIBUTE attribute_4 REAL
@ATTRIBUTE attribute_5 REAL
@ATTRIBUTE attribute_6 REAL
@ATTRIBUTE attribute_7 REAL
@ATTRIBUTE attribute_8 REAL
@ATTRIBUTE attribute_9 REAL
@ATTRIBUTE attribute_10 REAL
@ATTRIBUTE attribute_11 REAL
@ATTRIBUTE attribute_12 REAL
@ATTRIBUTE attribute_13 REAL
@ATTRIBUTE attribute_14 REAL
@ATTRIBUTE attribute_15 REAL
@ATTRIBUTE attribute_16 REAL
@ATTRIBUTE attribute_17 REAL
@ATTRIBUTE attribute_18 REAL
@ATTRIBUTE attribute_19 REAL
@ATTRIBUTE attribute_20 REAL
@ATTRIBUTE attribute_21 REAL
@ATTRIBUTE attribute_22 REAL
@ATTRIBUTE attribute_23 REAL
@ATTRIBUTE attribute_24 REAL
@ATTRIBUTE attribute_25 REAL
@ATTRIBUTE attribute_26 REAL
@ATTRIBUTE attribute_27 {Note-3,Note-4}

@DATA
0.195942,0.147894,0.056893,0.152019,0.203093,0.053036,0.064587,0.065906,0.060629,0.215239,0.129207,0.059163,0.146642,0.197884,0.059531,0.070057,0.062852,0.059424,0.178313,0.184078,0.054396,0.205819,0.171530,0.049320,0.055521,0.053579,0.047446,Note-3
0.247580,0.147566,0.043850,0.150566,0.249568,0.041286,0.046147,0.047693,0.025745,0.264245,0.129776,0.044988,0.148062,0.247981,0.043649,0.049541,0.045176,0.026582,0.239143,0.175641,0.037871,0.190244,0.229180,0.034550,0.039498,0.037389,0.016485,Note-3
0.252929,0.135849,0.047412,0.140750,0.250485,0.044419,0.050907,0.050171,0.027077,0.263843,0.115333,0.050224,0.131168,0.252052,0.050586,0.054342,0.051443,0.031008,0.256779,0.145457,0.043120,0.163582,0.245805,0.039491,0.044198,0.042317,0.019250,Note-3
0.253083,0.149608,0.044111,0.151537,0.247934,0.040295,0.046153,0.044988,0.022290,0.253103,0.131249,0.046548,0.150646,0.243984,0.047097,0.050733,0.048229,0.028410,0.238480,0.180054,0.037958,0.192280,0.224024,0.035601,0.039478,0.037603,0.014523,Note-3
0.257195,0.150706,0.041507,0.152615,0.250646,0.038031,0.042497,0.043247,0.023555,0.254951,0.134925,0.043388,0.154235,0.246662,0.044627,0.047760,0.044901,0.028550,0.241547,0.180288,0.036927,0.193331,0.226984,0.033411,0.037128,0.034034,0.016351,Note-3
0.255072,0.145564,0.039819,0.151885,0.249180,0.034851,0.040308,0.040435,0.042886,0.257476,0.124821,0.041761,0.144975,0.251597,0.042538,0.045571,0.043174,0.048088,0.243261,0.169997,0.035306,0.183683,0.229936,0.032019,0.034985,0.033619,0.037195,Note-3
0.252943,0.143415,0.036820,0.148008,0.249039,0.032086,0.035956,0.037697,0.064037,0.252742,0.131644,0.037583,0.151804,0.245410,0.036291,0.039491,0.038259,0.066776,0.231322,0.176786,0.032621,0.191155,0.219719,0.028042,0.031389,0.030840,0.058125,Note-3
0.246153,0.134155,0.038949,0.141185,0.247747,0.033472,0.036860,0.038266,0.083214,0.251095,0.123334,0.038246,0.144265,0.245437,0.036799,0.038560,0.038152,0.084111,0.228028,0.166656,0.033539,0.181466,0.222250,0.028745,0.031657,0.030800,0.076860,Note-3
0.244613,0.134818,0.035326,0.145015,0.251095,0.031791,0.033318,0.035300,0.088724,0.248370,0.132521,0.035172,0.150767,0.243207,0.032682,0.034161,0.034228,0.088892,0.224111,0.171858,0.030947,0.184587,0.222169,0.025999,0.028062,0.029166,0.083100,Note-3
0.251383,0.139109,0.032903,0.149983,0.255460,0.027372,0.028838,0.032521,0.082431,0.250405,0.140556,0.031831,0.160803,0.244613,0.028095,0.029394,0.031543,0.082759,0.229180,0.175621,0.028129,0.189508,0.225819,0.022973,0.024533,0.025859,0.078380,Note-3
0.252126,0.141440,0.033679,0.152501,0.253190,0.027800,0.027968,0.032133,0.079163,0.257998,0.131122,0.033030,0.154905,0.250633,0.029715,0.030506,0.032420,0.079672,0.231075,0.175199,0.028878,0.188416,0.227225,0.023368,0.023435,0.027265,0.075139,Note-3
0.258038,0.129869,0.039618,0.142364,0.259813,0.030767,0.033505,0.037181,0.068845,0.259900,0.131282,0.035554,0.154630,0.252173,0.031034,0.031543,0.036090,0.067794,0.232822,0.173867,0.030726,0.192005,0.227559,0.025095,0.025276,0.029561,0.063087,Note-3
0.238534,0.137094,0.044312,0.150177,0.242082,0.037235,0.038801,0.044707,0.067057,0.244613,0.139444,0.041259,0.159364,0.234476,0.036887,0.037770,0.040522,0.065665,0.218473,0.178420,0.038112,0.191148,0.215942,0.030244,0.031952,0.036324,0.059384,Note-3
0.229200,0.144439,0.044406,0.157295,0.234141,0.038601,0.039304,0.043616,0.068999,0.239083,0.142665,0.042029,0.160971,0.228256,0.038574,0.039364,0.041065,0.067995,0.213659,0.180737,0.037884,0.194717,0.207854,0.032715,0.033077,0.037369,0.061989,Note-3
0.223910,0.148738,0.045397,0.162056,0.227499,0.039337,0.040757,0.045397,0.066910,0.235467,0.142484,0.044258,0.162745,0.225457,0.039417,0.041540,0.042504,0.066127,0.210459,0.181667,0.039511,0.196625,0.207800,0.032514,0.033954,0.037985,0.059484,Note-3
0.223629,0.143770,0.049883,0.152976,0.220362,0.044633,0.047981,0.051242,0.065524,0.240161,0.128196,0.050894,0.145732,0.224479,0.046736,0.049153,0.050037,0.064613,0.219806,0.171657,0.043957,0.181895,0.206314,0.037864,0.039210,0.042966,0.056331,Note-3
0.227948,0.147178,0.048001,0.154664,0.230412,0.041841,0.045270,0.048912,0.055775,0.246609,0.128570,0.049568,0.147539,0.230050,0.044687,0.046977,0.049963,0.056036,0.224352,0.171818,0.041888,0.186696,0.213981,0.036204,0.037335,0.040937,0.046789,Note-3
0.238882,0.147780,0.045002,0.158125,0.239940,0.037991,0.041232,0.044674,0.046374,0.255105,0.127593,0.046917,0.150907,0.239391,0.042712,0.044399,0.045116,0.047861,0.234670,0.171115,0.039458,0.189555,0.221741,0.032501,0.033900,0.038406,0.038654,Note-3
0.250251,0.145678,0.042303,0.151436,0.251403,0.037402,0.039705,0.042477,0.039344,0.265249,0.124881,0.045122,0.145370,0.249006,0.041480,0.044091,0.044252,0.040549,0.243301,0.169233,0.037168,0.185986,0.231115,0.032374,0.033492,0.035259,0.032072,Note-3
0.249006,0.146307,0.044419,0.152072,0.245805,0.037991,0.041299,0.043194,0.039906,0.268463,0.115199,0.047874,0.136672,0.249990,0.044285,0.047800,0.046368,0.043348,0.245377,0.168262,0.037857,0.181018,0.231128,0.033077,0.034797,0.036418,0.032066,Note-3
0.237020,0.140737,0.048825,0.148704,0.237355,0.043930,0.049869,0.051316,0.042243,0.259940,0.130445,0.047251,0.150003,0.236230,0.043515,0.048082,0.045035,0.039498,0.241299,0.165624,0.043328,0.178882,0.221661,0.036672,0.041446,0.040469,0.030619,Note-3
0.222337,0.145497,0.052400,0.151918,0.225865,0.048363,0.055226,0.054898,0.043495,0.244988,0.128229,0.051483,0.146301,0.226307,0.050398,0.056358,0.051972,0.043964,0.221674,0.171898,0.045035,0.188825,0.211142,0.041071,0.046133,0.043729,0.030492,Note-3
0.219725,0.148939,0.055809,0.152400,0.208724,0.051918,0.060696,0.059618,0.042169,0.239866,0.125531,0.055849,0.141051,0.220442,0.054657,0.062564,0.055728,0.044312,0.219612,0.172467,0.048631,0.186568,0.198031,0.044774,0.051657,0.047867,0.030392,Note-3
0.197938,0.153646,0.069448,0.158694,0.165551,0.059484,0.075728,0.071463,0.048048,0.205912,0.115554,0.072146,0.127231,0.197576,0.071349,0.079156,0.075949,0.055126,0.189756,0.173465,0.064573,0.190954,0.161520,0.056183,0.065979,0.062176,0.035393,Note-3
0.222136,0.139263,0.059712,0.146106,0.210459,0.055634,0.065182,0.063750,0.037757,0.240442,0.100884,0.064466,0.117683,0.225618,0.065711,0.073264,0.064104,0.047827,0.224185,0.153063,0.055440,0.170318,0.207847,0.050880,0.058353,0.053532,0.026381,Note-3
0.221527,0.139859,0.055547,0.146160,0.221326,0.050974,0.059471,0.058273,0.046863,0.248276,0.097603,0.062056,0.113706,0.232106,0.060710,0.067359,0.061902,0.056284,0.231764,0.156672,0.048363,0.169655,0.223053,0.042544,0.047077,0.046796,0.034074,Note-3
0.232668,0.141279,0.048845,0.154570,0.233257,0.042384,0.045758,0.050526,0.050713,0.251021,0.122384,0.051912,0.142049,0.232307,0.046133,0.049541,0.050331,0.054322,0.223375,0.177215,0.041373,0.192889,0.211142,0.034690,0.037275,0.040074,0.041969,Note-3
0.234315,0.143589,0.045524,0.159551,0.237723,0.038319,0.039424,0.044272,0.057282,0.246589,0.136813,0.042638,0.162223,0.233190,0.038427,0.040670,0.042939,0.056512,0.219839,0.182571,0.039089,0.198534,0.211657,0.030653,0.032066,0.036759,0.048832,Note-3
0.228122,0.145644,0.045644,0.160341,0.228242,0.038748,0.040944,0.045136,0.067178,0.239813,0.135166,0.045383,0.157094,0.228062,0.040208,0.042431,0.044017,0.067827,0.217898,0.175159,0.038206,0.189796,0.213097,0.033264,0.033947,0.038413,0.060221,Note-3
0.220107,0.140763,0.042491,0.153793,0.223308,0.037583,0.039498,0.043750,0.098708,0.229414,0.139525,0.040703,0.155755,0.217610,0.037616,0.040475,0.041460,0.097442,0.205049,0.175809,0.037603,0.188966,0.199665,0.032675,0.033318,0.036525,0.090392,Note-3
0.184245,0.123167,0.047680,0.122946,0.187071,0.051416,0.055474,0.050572,0.177429,0.192307,0.120897,0.048189,0.122926,0.183609,0.051008,0.055347,0.048262,0.177456,0.174282,0.152206,0.044553,0.157188,0.169160,0.045785,0.046522,0.044205,0.166100,Note-3
0.237764,0.140931,0.034757,0.149006,0.242397,0.030780,0.031831,0.034496,0.098038,0.244379,0.132233,0.035132,0.150619,0.238145,0.032427,0.034041,0.034248,0.098775,0.221038,0.173726,0.030244,0.183107,0.216579,0.026796,0.026789,0.028832,0.092889,Note-3
0.236210,0.136987,0.039679,0.142524,0.238895,0.036076,0.040214,0.041928,0.087486,0.246836,0.113987,0.042953,0.131738,0.241460,0.041205,0.044587,0.044767,0.092467,0.222123,0.165986,0.035333,0.180870,0.215721,0.031209,0.033713,0.034349,0.080696,Note-3
0.228343,0.136498,0.051028,0.138360,0.226441,0.047988,0.055079,0.054222,0.062042,0.237616,0.098855,0.060509,0.115480,0.223709,0.061038,0.067446,0.061312,0.074034,0.227513,0.150552,0.047834,0.167419,0.217790,0.043656,0.047646,0.044694,0.052896,Note-3
0.240482,0.131409,0.053385,0.137034,0.238942,0.051885,0.057456,0.058105,0.031302,0.247519,0.116699,0.055199,0.134992,0.237328,0.056645,0.061359,0.055782,0.034476,0.240603,0.147847,0.048155,0.165772,0.227506,0.046783,0.051831,0.049227,0.022277,Note-3
0.249903,0.128544,0.050171,0.135447,0.248999,0.046381,0.052896,0.053572,0.034088,0.263964,0.113579,0.050392,0.133264,0.249903,0.049019,0.053498,0.051122,0.035259,0.252159,0.145410,0.046481,0.160971,0.238152,0.040763,0.045671,0.045203,0.025189,Note-3
0.249474,0.141841,0.046984,0.144587,0.244741,0.042973,0.049207,0.049997,0.030198,0.265979,0.116137,0.049863,0.134128,0.246515,0.049441,0.054583,0.049977,0.033378,0.236880,0.173351,0.041848,0.189468,0.219391,0.036612,0.042464,0.039364,0.020623,Note-3
0.210546,0.129809,0.040797,0.132508,0.213934,0.037784,0.045149,0.044252,0.145223,0.223810,0.116599,0.041607,0.134094,0.205999,0.040522,0.047486,0.042370,0.147513,0.202658,0.157737,0.036753,0.170673,0.190854,0.033190,0.036860,0.034436,0.136840,Note-3
0.171389,0.105049,0.037844,0.109695,0.168236,0.034878,0.040020,0.039846,0.293043,0.185336,0.088718,0.040033,0.099551,0.166187,0.038755,0.044794,0.040636,0.295989,0.164158,0.128303,0.033907,0.139371,0.149950,0.030097,0.035065,0.033405,0.285745,Note-3
0.168129,0.103462,0.032802,0.105939,0.170392,0.031168,0.034195,0.034161,0.319752,0.173639,0.093746,0.035320,0.103080,0.165551,0.034208,0.036813,0.035393,0.322250,0.159725,0.124299,0.029113,0.134188,0.154891,0.027104,0.028196,0.028510,0.313974,Note-3
0.171363,0.104064,0.033425,0.108001,0.170726,0.030472,0.033498,0.034958,0.313492,0.177000,0.097201,0.033760,0.107988,0.163529,0.034168,0.036096,0.034268,0.315989,0.159893,0.129642,0.028477,0.136592,0.153050,0.026200,0.029997,0.028316,0.307834,Note-3
0.249729,0.144680,0.027151,0.149729,0.251389,0.025691,0.026287,0.028182,0.097161,0.252929,0.137302,0.029789,0.153827,0.238922,0.028416,0.030740,0.029059,0.099016,0.227198,0.177107,0.023555,0.188082,0.222404,0.022009,0.022698,0.023194,0.093753,Note-3
0.233867,0.141346,0.025939,0.145022,0.240308,0.025182,0.026368,0.027626,0.134342,0.251691,0.118741,0.030961,0.133786,0.235159,0.030633,0.031871,0.030218,0.136940,0.217268,0.169769,0.023107,0.179625,0.211048,0.022705,0.022169,0.022578,0.131731,Note-3
0.203160,0.124339,0.025182,0.125249,0.205028,0.025062,0.024874,0.026736,0.240368,0.216833,0.103234,0.028925,0.116143,0.201259,0.029233,0.031289,0.029274,0.243810,0.188979,0.147178,0.021935,0.156712,0.181091,0.021239,0.023080,0.021841,0.237944,Note-3
0.190539,0.117790,0.024111,0.120321,0.192347,0.024312,0.026348,0.027071,0.277161,0.194181,0.111430,0.026756,0.122076,0.183656,0.026910,0.029474,0.026977,0.278540,0.170552,0.149595,0.021540,0.154376,0.164941,0.021011,0.021888,0.022035,0.274061,Note-3
0.223830,0.136967,0.025249,0.137596,0.225122,0.023729,0.024694,0.026040,0.176773,0.229869,0.127298,0.026696,0.137462,0.219290,0.026850,0.028457,0.026080,0.177998,0.203435,0.166789,0.021111,0.175788,0.198159,0.020040,0.020917,0.020348,0.173411,Note-3
0.214034,0.138647,0.038373,0.141634,0.218480,0.036759,0.040074,0.040067,0.131932,0.229287,0.116686,0.039592,0.131784,0.224319,0.040275,0.043616,0.041312,0.133130,0.206274,0.164071,0.031175,0.173793,0.204700,0.031443,0.032166,0.032789,0.123589,Note-3
0.209796,0.144064,0.051269,0.149026,0.214329,0.049555,0.056947,0.057603,0.067412,0.228115,0.126568,0.051061,0.135835,0.222518,0.052869,0.058192,0.054161,0.070680,0.200777,0.176250,0.044620,0.189488,0.200241,0.043120,0.046850,0.044627,0.054027,Note-3
0.237469,0.145082,0.048276,0.148745,0.239404,0.045296,0.051269,0.051188,0.033271,0.252394,0.134181,0.046722,0.147526,0.237161,0.047205,0.052133,0.047660,0.035018,0.227780,0.181018,0.039893,0.190117,0.219384,0.038286,0.041600,0.039525,0.022397,Note-3
0.267205,0.159056,0.028664,0.163314,0.264727,0.026863,0.028932,0.029970,0.031269,0.276552,0.142872,0.029099,0.155802,0.267921,0.031014,0.032568,0.030726,0.033445,0.247626,0.192715,0.022343,0.201634,0.239551,0.022772,0.023187,0.023214,0.026957,Note-3
0.273184,0.163361,0.025624,0.163870,0.271175,0.023395,0.023288,0.025169,0.030934,0.278895,0.151195,0.026234,0.166361,0.265839,0.025798,0.027238,0.026260,0.032179,0.245410,0.202343,0.019659,0.209829,0.235527,0.019263,0.019391,0.020362,0.028216,Note-3
0.259746,0.151349,0.026026,0.154972,0.255775,0.025330,0.025758,0.027713,0.073331,0.264975,0.141185,0.028370,0.155467,0.249789,0.027446,0.030204,0.027747,0.074818,0.230358,0.192380,0.021058,0.201607,0.219304,0.021239,0.021640,0.021406,0.071008,Note-3
0.264004,0.157248,0.024975,0.161513,0.260670,0.023529,0.024198,0.025698,0.058165,0.275105,0.136907,0.028323,0.152862,0.258453,0.028269,0.030660,0.028557,0.060864,0.241379,0.191342,0.020770,0.200007,0.228604,0.020348,0.020911,0.021091,0.055547,Note-3
0.276565,0.143991,0.036893,0.147459,0.271496,0.034027,0.036712,0.038487,0.014369,0.283609,0.119022,0.041915,0.138487,0.264680,0.042665,0.046227,0.042303,0.021091,0.256759,0.178159,0.031898,0.191704,0.242980,0.028416,0.030934,0.029354,0.009796,Note-3
0.250144,0.116271,0.047640,0.121199,0.247426,0.045209,0.049722,0.050184,0.072206,0.251979,0.111095,0.048175,0.130231,0.235387,0.048557,0.052896,0.048021,0.073659,0.238862,0.152099,0.040589,0.168390,0.224633,0.036398,0.038902,0.038654,0.061473,Note-3
0.174282,0.104647,0.025109,0.109782,0.184446,0.024781,0.026582,0.026977,0.323395,0.182129,0.098393,0.028410,0.109294,0.170378,0.028135,0.029849,0.027727,0.325685,0.165745,0.127459,0.022692,0.134884,0.161339,0.022009,0.022799,0.022484,0.320589,Note-3
0.187640,0.108865,0.029602,0.115567,0.190593,0.027446,0.029508,0.029883,0.280897,0.195815,0.096793,0.032233,0.109481,0.182685,0.032574,0.033786,0.032173,0.284459,0.181225,0.127385,0.027184,0.137831,0.174329,0.023837,0.024834,0.025785,0.277590,Note-3
0.220542,0.133338,0.035701,0.136893,0.221219,0.033204,0.037114,0.038045,0.143944,0.227633,0.120429,0.037543,0.135172,0.214389,0.037877,0.041600,0.038420,0.146937,0.209468,0.157469,0.031075,0.171771,0.200562,0.027941,0.031329,0.031584,0.138801,Note-3
0.229227,0.141252,0.040830,0.144553,0.232200,0.037134,0.042959,0.042404,0.089441,0.240864,0.122739,0.042893,0.141975,0.226461,0.041480,0.047084,0.043649,0.092856,0.219712,0.167539,0.035989,0.182651,0.209414,0.032742,0.036204,0.034061,0.081687,Note-3
0.226334,0.134202,0.047954,0.139016,0.227787,0.044191,0.050693,0.051430,0.078393,0.247492,0.111691,0.049240,0.131771,0.228878,0.047707,0.053036,0.048812,0.081373,0.222243,0.157576,0.043589,0.173244,0.211972,0.038487,0.043817,0.040924,0.068149,Note-3
0.215634,0.130184,0.053478,0.134282,0.223120,0.049026,0.057931,0.058353,0.077991,0.244640,0.093746,0.057128,0.114422,0.228517,0.057697,0.063174,0.056873,0.083803,0.227680,0.138889,0.048919,0.157161,0.218520,0.044968,0.049695,0.047144,0.067024,Note-3
0.109166,0.112273,0.065785,0.116425,0.111985,0.062698,0.077369,0.076291,0.268008,0.144767,0.083067,0.069320,0.092809,0.124761,0.066977,0.078346,0.070854,0.269099,0.113391,0.133894,0.064386,0.147332,0.101955,0.058735,0.065959,0.064178,0.250171,Note-3
0.136358,0.132487,0.078473,0.134918,0.136425,0.075132,0.092728,0.090720,0.122759,0.176786,0.092126,0.080308,0.111443,0.157462,0.081433,0.094791,0.082672,0.122980,0.145611,0.151068,0.075427,0.172220,0.131034,0.070579,0.079813,0.074114,0.100134,Note-3
0.238801,0.137737,0.048115,0.145035,0.243810,0.044225,0.053519,0.052266,0.036491,0.252119,0.124720,0.049387,0.144540,0.241399,0.048149,0.052869,0.049407,0.037409,0.223964,0.176076,0.044252,0.188182,0.218728,0.038788,0.043006,0.041761,0.025243,Note-3
0.249046,0.140248,0.045718,0.146602,0.254436,0.042029,0.047064,0.048604,0.026254,0.260917,0.127747,0.045136,0.144520,0.251476,0.045149,0.049401,0.046234,0.029421,0.237623,0.177958,0.037436,0.189876,0.228718,0.034951,0.038942,0.036974,0.017523,Note-3
0.254878,0.149414,0.044299,0.153003,0.248832,0.039960,0.044051,0.044794,0.020770,0.255661,0.135393,0.044419,0.152749,0.244339,0.046281,0.048316,0.045932,0.026910,0.242143,0.179190,0.037918,0.193666,0.226562,0.034148,0.038400,0.034831,0.013144,Note-3
0.252072,0.134255,0.043629,0.137764,0.247640,0.040174,0.044881,0.044687,0.054898,0.249160,0.123421,0.045986,0.141272,0.241748,0.045665,0.048303,0.045316,0.059130,0.242451,0.158768,0.038721,0.172380,0.231008,0.034289,0.037797,0.036940,0.047646,Note-3
0.250117,0.136324,0.037811,0.141192,0.248878,0.033304,0.037690,0.038514,0.076170,0.246702,0.133492,0.036833,0.152099,0.240810,0.036291,0.037482,0.038179,0.078112,0.231175,0.167700,0.033291,0.183241,0.222665,0.028544,0.031496,0.031630,0.070258,Note-3
0.253324,0.133793,0.034402,0.146281,0.257121,0.030090,0.032340,0.034275,0.078373,0.251992,0.134550,0.033987,0.155929,0.248129,0.031510,0.033090,0.033150,0.077663,0.236786,0.164158,0.030218,0.179116,0.234643,0.026207,0.027064,0.029012,0.072795,Note-3
0.261902,0.134322,0.039853,0.145069,0.261774,0.032474,0.034356,0.038996,0.051255,0.258045,0.143743,0.035614,0.165805,0.249267,0.031563,0.031918,0.035554,0.048490,0.237851,0.176900,0.032916,0.192200,0.231851,0.026448,0.025959,0.032220,0.043656,Note-3
0.246341,0.152668,0.040147,0.162692,0.245959,0.035112,0.037469,0.041701,0.037911,0.268162,0.122143,0.043569,0.145142,0.253652,0.039946,0.043308,0.043073,0.041004,0.238889,0.179478,0.035146,0.192682,0.228684,0.028591,0.031055,0.033947,0.031530,Note-3
0.139859,0.193237,0.076927,0.173525,0.126756,0.066950,0.085002,0.086073,0.051671,0.178895,0.125256,0.081533,0.147379,0.158360,0.080783,0.088611,0.080703,0.058480,0.143227,0.201935,0.077161,0.200649,0.119317,0.063776,0.078018,0.071851,0.044064,Note-3
0.135588,0.191302,0.075802,0.174456,0.126307,0.068838,0.086408,0.086863,0.054436,0.178112,0.123355,0.081024,0.143502,0.161835,0.080877,0.090586,0.081634,0.059076,0.140214,0.200054,0.077489,0.197362,0.122035,0.065999,0.078480,0.073385,0.044982,Note-3
0.147292,0.193572,0.075454,0.172012,0.133365,0.066106,0.082250,0.082980,0.046970,0.183870,0.127318,0.079049,0.149528,0.160080,0.077804,0.088370,0.078313,0.055668,0.148664,0.204888,0.074597,0.204694,0.119344,0.062089,0.076190,0.069347,0.040187,Note-3
0.140315,0.188637,0.077777,0.168202,0.128651,0.068999,0.086836,0.087359,0.053224,0.183227,0.124044,0.081306,0.146100,0.153552,0.079799,0.090693,0.082029,0.059250,0.144961,0.200395,0.076953,0.203274,0.112347,0.063622,0.079893,0.073719,0.044834,Note-3
0.142410,0.192595,0.075521,0.175875,0.131691,0.066093,0.083488,0.083669,0.048658,0.178212,0.128698,0.078567,0.152173,0.161553,0.078755,0.086903,0.078420,0.056719,0.140803,0.207091,0.073914,0.208075,0.119022,0.063435,0.075467,0.070626,0.041567,Note-3
0.145845,0.198989,0.073264,0.177201,0.136793,0.063047,0.078768,0.080864,0.045229,0.176384,0.135969,0.076913,0.159551,0.162417,0.075487,0.084098,0.077690,0.051490,0.136083,0.216391,0.071456,0.213324,0.120636,0.061594,0.072447,0.069381,0.038688,Note-3
0.153947,0.203147,0.067874,0.179705,0.148296,0.060375,0.070204,0.073873,0.042578,0.180964,0.145524,0.068704,0.168925,0.169970,0.070151,0.076592,0.070907,0.048262,0.137536,0.224814,0.064921,0.222484,0.124573,0.057349,0.066194,0.063321,0.038808,Note-3
0.147258,0.202846,0.069166,0.178038,0.139732,0.061158,0.074811,0.077469,0.049521,0.177315,0.137355,0.073545,0.163488,0.162993,0.073780,0.080134,0.075045,0.056344,0.135936,0.218025,0.066548,0.218058,0.123033,0.058668,0.068216,0.066796,0.044720,Note-3
0.148450,0.205022,0.071014,0.180362,0.142377,0.062805,0.074429,0.076545,0.038996,0.182732,0.136619,0.074315,0.163663,0.166240,0.074610,0.081460,0.074101,0.046260,0.140402,0.219384,0.068323,0.215413,0.127292,0.059585,0.068329,0.066950,0.034322,Note-3
0.150492,0.205578,0.067312,0.182015,0.147914,0.060797,0.073043,0.075855,0.036994,0.182544,0.138674,0.072186,0.167385,0.173344,0.072675,0.078139,0.072628,0.042424,0.141942,0.218902,0.065678,0.217188,0.134938,0.058025,0.065993,0.066187,0.031148,Note-3
0.150546,0.202765,0.069595,0.182564,0.147178,0.061801,0.072889,0.075434,0.037228,0.177590,0.142149,0.072708,0.166702,0.172461,0.074871,0.076659,0.073579,0.043281,0.137965,0.218185,0.065618,0.218788,0.133867,0.059531,0.066729,0.067412,0.031905,Note-3
0.148771,0.201138,0.070050,0.183013,0.146461,0.062283,0.073974,0.076043,0.038266,0.179906,0.137744,0.073365,0.165604,0.173800,0.073894,0.077864,0.074275,0.043549,0.138935,0.216652,0.066669,0.215447,0.133572,0.060884,0.066830,0.067492,0.033519,Note-3
0.152394,0.205886,0.068289,0.183201,0.146287,0.061640,0.071168,0.075206,0.035929,0.177985,0.138955,0.072755,0.165531,0.176753,0.073284,0.076820,0.073733,0.044185,0.138373,0.217590,0.065156,0.218801,0.136331,0.059002,0.065792,0.066582,0.032374,Note-3
0.150512,0.204011,0.068363,0.181038,0.144908,0.061888,0.074034,0.076733,0.038514,0.179752,0.139618,0.072106,0.162136,0.173579,0.074496,0.079344,0.073820,0.045149,0.138031,0.219156,0.066093,0.215447,0.133632,0.058889,0.067981,0.067124,0.033646,Note-3
0.148437,0.202518,0.070418,0.179946,0.144386,0.061038,0.074516,0.076900,0.041841,0.178828,0.138627,0.072688,0.163897,0.172079,0.074697,0.078185,0.074617,0.046381,0.140408,0.215547,0.067432,0.217529,0.130405,0.059351,0.066381,0.067553,0.035393,Note-3
0.145665,0.201426,0.069401,0.180489,0.142859,0.062698,0.075373,0.079813,0.042277,0.171436,0.137958,0.075367,0.162725,0.167874,0.077295,0.081219,0.077951,0.048175,0.132588,0.214730,0.068068,0.218246,0.128812,0.063254,0.067600,0.070023,0.036679,Note-3
0.145089,0.199772,0.069354,0.179471,0.141460,0.060201,0.073365,0.076846,0.054443,0.168959,0.137978,0.072755,0.163609,0.165886,0.074530,0.078795,0.075581,0.061908,0.129474,0.215942,0.066964,0.216967,0.124841,0.060710,0.065665,0.068470,0.050968,Note-3
0.142953,0.195353,0.068899,0.177375,0.138031,0.060562,0.073097,0.075413,0.068316,0.164787,0.137215,0.073425,0.162243,0.157884,0.075280,0.079016,0.074744,0.075407,0.126897,0.215239,0.066140,0.215501,0.119571,0.058386,0.066060,0.067901,0.064305,Note-3
0.138801,0.195701,0.068062,0.175273,0.136779,0.060817,0.074114,0.075762,0.074690,0.161453,0.135581,0.073760,0.160944,0.157422,0.074684,0.079612,0.075159,0.081386,0.121748,0.213659,0.067037,0.215782,0.116873,0.060100,0.066254,0.067492,0.071055,Note-3
0.137141,0.167426,0.076451,0.156719,0.131215,0.069561,0.085189,0.085484,0.090814,0.158266,0.119772,0.078996,0.136806,0.152106,0.082631,0.088771,0.083863,0.098788,0.127841,0.191363,0.073693,0.196933,0.118152,0.067626,0.074677,0.072956,0.076759,Note-3
0.123334,0.151195,0.078935,0.144499,0.117081,0.071430,0.090934,0.089541,0.133050,0.145236,0.107780,0.083502,0.119518,0.137884,0.084540,0.094155,0.086836,0.140549,0.115755,0.177449,0.077034,0.180127,0.106066,0.070177,0.078889,0.077449,0.117054,Note-3
0.122591,0.166080,0.076746,0.151738,0.119498,0.072816,0.090084,0.087004,0.113445,0.142772,0.117965,0.081955,0.131677,0.139853,0.085926,0.093365,0.086441,0.120047,0.111717,0.188986,0.075842,0.190231,0.107158,0.073800,0.077489,0.077844,0.096933,Note-3
0.131349,0.186656,0.075541,0.168557,0.129923,0.068845,0.085484,0.087727,0.065919,0.159893,0.125551,0.079190,0.148276,0.156853,0.083073,0.090459,0.084044,0.072662,0.119725,0.203415,0.074563,0.205879,0.116666,0.068356,0.076230,0.076940,0.058226,Note-3
0.130927,0.193371,0.076337,0.171195,0.129320,0.069053,0.087071,0.087519,0.055206,0.171075,0.124379,0.079786,0.145685,0.163281,0.083080,0.089026,0.083308,0.060382,0.123509,0.208410,0.075246,0.208001,0.118172,0.067037,0.076016,0.076599,0.047010,Note-3
